area_code,area,year,population,land_co2,agri_ch4,agri_n2o,agri_co2,production,harvest,yield
38,Sri Lanka,2036,21482.6,,,,,,,
38,Sri Lanka,2037,21469.0,,,,,,,
38,Sri Lanka,2038,21450.6,,,,,,,
38,Sri Lanka,2039,21427.0,,,,,,,
38,Sri Lanka,2040,21397.7,,,,,,,
38,Sri Lanka,2041,21362.7,,,,,,,
38,Sri Lanka,2042,21322.1,,,,,,,
38,Sri Lanka,2043,21275.7,,,,,,,
38,Sri Lanka,2044,21223.4,,,,,,,
38,Sri Lanka,2045,21165.1,,,,,,,
38,Sri Lanka,2046,21100.8,,,,,,,
38,Sri Lanka,2047,21030.8,,,,,,,
38,Sri Lanka,2048,20955.6,,,,,,,
38,Sri Lanka,2049,20875.9,,,,,,,
38,Sri Lanka,2050,20792.4,,350.402,21.8521,17450.6,,,
38,Sri Lanka,2051,20705.2,,,,,,,
38,Sri Lanka,2052,20614.6,,,,,,,
38,Sri Lanka,2053,20521.0,,,,,,,
38,Sri Lanka,2054,20424.7,,,,,,,
38,Sri Lanka,2055,20325.9,,,,,,,
38,Sri Lanka,2056,20225.1,,,,,,,
38,Sri Lanka,2057,20122.3,,,,,,,
38,Sri Lanka,2058,20017.8,,,,,,,
38,Sri Lanka,2059,19912.0,,,,,,,
38,Sri Lanka,2060,19804.8,,,,,,,
38,Sri Lanka,2061,19696.6,,,,,,,
38,Sri Lanka,2062,19587.5,,,,,,,
38,Sri Lanka,2063,19477.6,,,,,,,
38,Sri Lanka,2064,19367.0,,,,,,,
38,Sri Lanka,2065,19255.9,,,,,,,
38,Sri Lanka,2066,19144.4,,,,,,,
38,Sri Lanka,2067,19032.4,,,,,,,
38,Sri Lanka,2068,18920.0,,,,,,,
38,Sri Lanka,2069,18806.9,,,,,,,
38,Sri Lanka,2070,18693.2,,,,,,,
38,Sri Lanka,2071,18578.7,,,,,,,
38,Sri Lanka,2072,18463.6,,,,,,,
38,Sri Lanka,2073,18347.7,,,,,,,
38,Sri Lanka,2074,18231.1,,,,,,,
38,Sri Lanka,2075,18113.6,,,,,,,
38,Sri Lanka,2076,17995.3,,,,,,,
38,Sri Lanka,2077,17876.1,,,,,,,
38,Sri Lanka,2078,17756.2,,,,,,,
38,Sri Lanka,2079,17635.6,,,,,,,
38,Sri Lanka,2080,17514.4,,,,,,,
38,Sri Lanka,2081,17392.5,,,,,,,
38,Sri Lanka,2082,17270.0,,,,,,,
38,Sri Lanka,2083,17146.9,,,,,,,
38,Sri Lanka,2084,17023.4,,,,,,,
38,Sri Lanka,2085,16899.5,,,,,,,
38,Sri Lanka,2086,16775.3,,,,,,,
38,Sri Lanka,2087,16650.7,,,,,,,
38,Sri Lanka,2088,16525.9,,,,,,,
38,Sri Lanka,2089,16400.9,,,,,,,
38,Sri Lanka,2090,16275.8,,,,,,,
38,Sri Lanka,2091,16150.6,,,,,,,
38,Sri Lanka,2092,16025.4,,,,,,,
38,Sri Lanka,2093,15900.3,,,,,,,
38,Sri Lanka,2094,15775.4,,,,,,,
38,Sri Lanka,2095,15650.8,,,,,,,
38,Sri Lanka,2096,15526.6,,,,,,,
38,Sri Lanka,2097,15402.9,,,,,,,
38,Sri Lanka,2098,15279.8,,,,,,,
38,Sri Lanka,2099,15157.4,,,,,,,
38,Sri Lanka,2100,15035.7,,,,,,,
39,Chad,1950,2502.32,,,,,,,
39,Chad,1951,2543.9,,,,,,,
39,Chad,1952,2588.91,,,,,,,
39,Chad,1953,2636.26,,,,,,,
39,Chad,1954,2685.2,,,,,,,
39,Chad,1955,2735.21,,,,,,,
39,Chad,1956,2786.05,,,,,,,
39,Chad,1957,2837.76,,,,,,,
39,Chad,1958,2890.64,,,,,,,
39,Chad,1959,2945.1,,,,,,,
39,Chad,1960,3001.59,,,,,,,
39,Chad,1961,3060.35,,365.859,17.1492,15631.9,4072590.0,7248990.0,991458.0
39,Chad,1962,3121.22,,370.896,17.2991,15807.0,4050660.0,7414590.0,1000570.0
39,Chad,1963,3183.55,,377.167,17.5685,16063.7,5060440.0,7065640.0,1098970.0
39,Chad,1964,3246.5,,381.308,17.682,16202.9,4390810.0,7006850.0,1138350.0
39,Chad,1965,3309.57,,385.382,17.8522,16367.3,3990930.0,7075730.0,1180250.0
39,Chad,1966,3372.17,,394.284,18.2378,16732.6,4157570.0,6302340.0,1237890.0
39,Chad,1967,3434.81,,400.164,18.5571,17004.2,4218900.0,6382650.0,1282220.0
39,Chad,1968,3499.35,,405.309,18.7679,17210.3,4418540.0,6481080.0,1300590.0
39,Chad,1969,3568.38,,400.398,18.466,16967.3,4348600.0,6140370.0,1339860.0
39,Chad,1970,3643.55,,405.648,18.7104,17190.8,4104760.0,5965910.0,1323260.0
39,Chad,1971,3726.09,,412.654,18.7055,17335.6,4061000.0,6289920.0,1294870.0
39,Chad,1972,3815.1,,444.934,19.9601,18595.2,3333440.0,6025190.0,1215870.0
39,Chad,1973,3907.63,,398.907,17.8069,16630.8,3247400.0,5647800.0,1247580.0
39,Chad,1974,3999.51,,322.766,14.4866,13493.5,3890930.0,5726310.0,1291050.0
39,Chad,1975,4087.95,,335.156,15.0717,14024.6,4035590.0,6395000.0,1292550.0
39,Chad,1976,4172.23,,344.945,15.9403,14632.2,4092610.0,6869990.0,1493220.0
39,Chad,1977,4253.99,,375.235,17.495,15989.0,4267990.0,6880180.0,1621280.0
39,Chad,1978,4335.65,,389.061,17.9605,16494.6,4402840.0,7026340.0,1641910.0
39,Chad,1979,4420.72,,398.903,18.2033,16813.3,4003320.0,6207330.0,1634930.0
39,Chad,1980,4512.04,,407.005,18.6313,17181.8,4142440.0,5927680.0,1654110.0
39,Chad,1981,4610.17,,417.305,18.9481,17544.5,3454860.0,3824720.0,1457710.0
39,Chad,1982,4715.2,,427.951,19.4204,17986.9,3644270.0,3743280.0,1469090.0
39,Chad,1983,4829.09,,429.152,19.4797,18039.7,4158970.0,5068450.0,1479410.0
39,Chad,1984,4954.05,,350.859,15.8161,14697.9,3659630.0,4351060.0,1405980.0
39,Chad,1985,5091.54,,358.098,16.3728,15108.0,5332510.0,6195590.0,1715390.0
39,Chad,1986,5243.01,,366.949,16.7425,15465.3,4823630.0,5899890.0,1705870.0
39,Chad,1987,5408.09,,377.767,17.1342,15874.0,4576880.0,5601270.0,1687670.0
39,Chad,1988,5584.34,,389.36,17.6617,16361.9,5775170.0,6149480.0,1781840.0
39,Chad,1989,5768.09,,400.389,18.0662,16781.1,4997670.0,6193790.0,1880020.0
39,Chad,1990,5956.86,16496.3,697.547,44.4798,31277.6,5098640.0,6271870.0,1879180.0
39,Chad,1991,6150.08,16496.3,708.998,45.0561,31784.8,5930250.0,7588940.0,1823050.0
39,Chad,1992,6349.09,16496.3,717.992,45.587,32219.4,6330990.0,7513850.0,1850370.0
39,Chad,1993,6555.6,16496.3,727.504,45.8628,32546.5,4898090.0,6869420.0,1961260.0
39,Chad,1994,6772.13,16496.3,734.752,46.3299,32914.4,7292790.0,8499050.0,1943350.0
39,Chad,1995,7000.72,16496.3,753.465,47.1779,33701.6,6509350.0,8586260.0,1919790.0
39,Chad,1996,7241.13,19854.6,778.099,49.4229,35003.7,6597970.0,8464020.0,2015000.0
39,Chad,1997,7493.25,21807.3,812.08,49.7607,36203.6,7232360.0,10141300.0,1877160.0
39,Chad,1998,7759.26,28466.7,812.767,49.5205,36307.4,8597820.0,10917100.0,1864730.0
39,Chad,1999,8041.85,28146.1,858.64,52.679,38329.1,8176050.0,10459600.0,1884220.0
39,Chad,2000,8342.56,23617.2,932.256,58.526,41777.8,7005900.0,10266200.0,2091410.0
39,Chad,2001,8663.01,15365.6,883.068,52.9373,39156.0,9049530.0,11957500.0,2261940.0
39,Chad,2002,9001.69,15145.9,979.345,60.0722,43402.0,8288430.0,10084700.0,2274030.0
39,Chad,2003,9353.2,14922.0,989.361,60.2263,43784.1,9925930.0,10925100.0,2332070.0
39,Chad,2004,9710.04,14989.5,976.802,58.2379,42968.2,7767640.0,10027100.0,2167790.0
39,Chad,2005,10067.0,14778.9,1000.64,59.5697,44021.8,11663900.0,13084700.0,2273110.0
39,Chad,2006,10421.6,51551.6,981.969,57.191,43008.3,11576100.0,13406800.0,2085300.0
39,Chad,2007,10775.7,51486.9,1034.33,59.6816,45088.1,11316100.0,12764000.0,2133040.0
39,Chad,2008,11133.9,51488.8,1038.11,58.9741,45073.8,10992600.0,13087800.0,2097920.0
39,Chad,2009,11502.8,51470.7,993.687,53.8837,42664.2,9597660.0,13725900.0,2045810.0
39,Chad,2010,11887.2,51583.0,1070.72,59.6067,46470.7,17688700.0,22145200.0,2071920.0
39,Chad,2011,12288.7,50010.3,1116.88,62.3325,48398.2,10839800.0,14377500.0,2160030.0
39,Chad,2012,12705.1,50568.5,1130.58,62.798,49079.8,18820000.0,18482400.0,2214250.0
39,Chad,2013,13133.6,50365.4,1104.91,59.1708,47379.7,15377900.0,17674000.0,2097240.0
39,Chad,2014,13569.4,50384.9,1081.19,56.769,46104.1,15501400.0,18192000.0,2166380.0
39,Chad,2015,14009.4,50354.0,3215.11,148.395,133324.0,13432900.0,14091900.0,2075960.0
39,Chad,2016,14452.5,50540.9,3447.73,161.079,143317.0,16193600.0,15700100.0,2166320.0
39,Chad,2017,14900.0,,3651.67,170.455,151708.0,15070600.0,15052000.0,2118940.0
39,Chad,2018,15353.2,,,,,,,
39,Chad,2019,15814.3,,,,,,,
39,Chad,2020,16285.1,,,,,,,
39,Chad,2021,16765.7,,,,,,,
39,Chad,2022,17255.5,,,,,,,
39,Chad,2023,17754.2,,,,,,,
39,Chad,2024,18261.1,,,,,,,
39,Chad,2025,18775.6,,,,,,,
39,Chad,2026,19297.6,,,,,,,
39,Chad,2027,19827.2,,,,,,,
39,Chad,2028,20364.2,,,,,,,
39,Chad,2029,20908.5,,,,,,,
39,Chad,2030,21460.0,,1154.85,66.1871,50933.4,,,
39,Chad,2031,22018.4,,,,,,,
39,Chad,2032,22583.5,,,,,,,
39,Chad,2033,23155.2,,,,,,,
39,Chad,2034,23733.2,,,,,,,
39,Chad,2035,24317.3,,,,,,,
39,Chad,2036,24907.3,,,,,,,
39,Chad,2037,25503.0,,,,,,,
39,Chad,2038,26104.0,,,,,,,
39,Chad,2039,26710.2,,,,,,,
39,Chad,2040,27321.2,,,,,,,
39,Chad,2041,27936.8,,,,,,,
39,Chad,2042,28556.7,,,,,,,
39,Chad,2043,29180.6,,,,,,,
39,Chad,2044,29808.2,,,,,,,
39,Chad,2045,30439.3,,,,,,,
39,Chad,2046,31073.4,,,,,,,
39,Chad,2047,31710.3,,,,,,,
39,Chad,2048,32349.8,,,,,,,
39,Chad,2049,32991.8,,,,,,,
39,Chad,2050,33635.8,,1305.02,74.8607,58103.7,,,
39,Chad,2051,34281.7,,,,,,,
39,Chad,2052,34929.1,,,,,,,
39,Chad,2053,35577.9,,,,,,,
39,Chad,2054,36227.7,,,,,,,
39,Chad,2055,36878.2,,,,,,,
39,Chad,2056,37529.3,,,,,,,
39,Chad,2057,38180.5,,,,,,,
39,Chad,2058,38831.6,,,,,,,
39,Chad,2059,39482.2,,,,,,,
39,Chad,2060,40132.1,,,,,,,
39,Chad,2061,40780.8,,,,,,,
39,Chad,2062,41428.1,,,,,,,
39,Chad,2063,42073.5,,,,,,,
39,Chad,2064,42716.7,,,,,,,
39,Chad,2065,43357.1,,,,,,,
39,Chad,2066,43994.6,,,,,,,
39,Chad,2067,44628.7,,,,,,,
39,Chad,2068,45259.0,,,,,,,
39,Chad,2069,45885.0,,,,,,,
39,Chad,2070,46506.4,,,,,,,
39,Chad,2071,47122.7,,,,,,,
39,Chad,2072,47733.7,,,,,,,
39,Chad,2073,48339.1,,,,,,,
39,Chad,2074,48938.7,,,,,,,
39,Chad,2075,49532.4,,,,,,,
39,Chad,2076,50119.8,,,,,,,
39,Chad,2077,50700.6,,,,,,,
39,Chad,2078,51274.4,,,,,,,
39,Chad,2079,51841.0,,,,,,,
39,Chad,2080,52400.0,,,,,,,
39,Chad,2081,52951.0,,,,,,,
39,Chad,2082,53494.0,,,,,,,
39,Chad,2083,54028.7,,,,,,,
39,Chad,2084,54554.7,,,,,,,
39,Chad,2085,55072.1,,,,,,,
39,Chad,2086,55580.4,,,,,,,
39,Chad,2087,56079.6,,,,,,,
39,Chad,2088,56569.6,,,,,,,
39,Chad,2089,57050.3,,,,,,,
39,Chad,2090,57521.6,,,,,,,
39,Chad,2091,57983.3,,,,,,,
39,Chad,2092,58435.5,,,,,,,
39,Chad,2093,58877.8,,,,,,,
39,Chad,2094,59310.2,,,,,,,
39,Chad,2095,59732.5,,,,,,,
39,Chad,2096,60144.7,,,,,,,
39,Chad,2097,60546.6,,,,,,,
39,Chad,2098,60938.3,,,,,,,
39,Chad,2099,61319.6,,,,,,,
39,Chad,2100,61690.7,,,,,,,
40,Chile,1950,6188.28,,,,,,,
40,Chile,1951,6327.08,,,,,,,
40,Chile,1952,6467.64,,,,,,,
40,Chile,1953,6610.73,,,,,,,
40,Chile,1954,6756.97,,,,,,,
40,Chile,1955,6906.84,,,,,,,
40,Chile,1956,7060.66,,,,,,,
40,Chile,1957,7218.59,,,,,,,
40,Chile,1958,7380.64,,,,,,,
40,Chile,1959,7546.71,,,,,,,
40,Chile,1960,7716.63,,,,,,,
40,Chile,1961,7890.16,,458.621,17.1053,17478.0,11576400.0,4418660.0,4639310.0
40,Chile,1962,8067.14,,458.052,17.452,17628.2,11609100.0,4361980.0,4704680.0
40,Chile,1963,8247.42,,451.547,17.4462,17489.2,12365000.0,4319080.0,4829840.0
40,Chile,1964,8430.84,,454.713,17.8262,17727.2,12692100.0,4339210.0,4737320.0
40,Chile,1965,8617.08,,457.348,18.0199,17866.5,12216000.0,4248830.0,4807300.0
40,Chile,1966,8806.14,,469.722,18.535,18362.0,13922500.0,4425600.0,4855790.0
40,Chile,1967,8997.33,,489.243,19.0672,19019.2,14027000.0,4204840.0,4914120.0
40,Chile,1968,9188.82,,466.743,18.2825,18180.8,14511900.0,4398380.0,4949540.0
40,Chile,1969,9378.24,,462.154,18.2801,18082.8,12312300.0,4090630.0,4887880.0
40,Chile,1970,9563.87,,473.932,18.6598,18505.1,13998500.0,4212160.0,4958960.0
40,Chile,1971,9745.19,,458.207,18.4849,18092.4,14837800.0,4246290.0,5054690.0
40,Chile,1972,9922.56,,489.898,19.5232,19245.9,14299600.0,4353670.0,4986170.0
40,Chile,1973,10096.3,,481.06,19.3006,18958.5,11894100.0,3588480.0,4971030.0
40,Chile,1974,10267.1,,512.681,20.0257,19967.7,13852100.0,3978430.0,5196900.0
40,Chile,1975,10435.5,,534.556,19.8626,20349.9,13988900.0,4239420.0,5261920.0
40,Chile,1976,10601.8,,511.717,19.5247,19710.6,13604500.0,4336610.0,5182350.0
40,Chile,1977,10766.4,,517.866,19.4492,19802.7,16669600.0,4278930.0,5379470.0
40,Chile,1978,10930.8,,524.538,20.0582,20221.8,14348000.0,4069000.0,5252250.0
40,Chile,1979,11096.9,,542.246,21.0134,21030.3,16191900.0,4321390.0,5302990.0
40,Chile,1980,11266.2,,546.75,21.0888,21155.0,15614200.0,4276120.0,5284160.0
40,Chile,1981,11439.1,,558.299,21.4178,21546.3,16524200.0,3789300.0,5274680.0
40,Chile,1982,11615.8,,564.488,21.4942,21708.1,15590100.0,3448530.0,5415720.0
40,Chile,1983,11797.5,,560.628,21.9586,21851.8,15448500.0,3246360.0,5438820.0
40,Chile,1984,11985.7,,547.251,22.563,21855.4,18937200.0,3768880.0,5439800.0
40,Chile,1985,12181.0,,492.828,21.9406,20421.0,19085800.0,3857740.0,5778410.0
40,Chile,1986,12384.1,,494.116,23.6057,21216.5,20499900.0,3933980.0,5991050.0
40,Chile,1987,12594.1,,511.361,24.577,22014.1,21163200.0,4120700.0,6027640.0
40,Chile,1988,12809.0,,520.368,25.2451,22508.8,22140500.0,3941320.0,6204820.0
40,Chile,1989,13025.8,,519.749,24.9839,22397.0,24296600.0,3952720.0,6584880.0
40,Chile,1990,13242.1,-24028.0,509.097,26.1355,22682.6,23810400.0,3907740.0,6851840.0
40,Chile,1991,13457.2,-24028.0,514.72,25.9978,22736.8,24126400.0,3658910.0,7681900.0
40,Chile,1992,13671.0,-24028.0,527.907,27.0981,23517.0,26259900.0,3611520.0,7949630.0
40,Chile,1993,13882.7,-24028.0,545.113,28.4488,24493.6,25824500.0,3267340.0,8091370.0
40,Chile,1994,14091.4,-24028.0,564.498,30.0718,25623.4,27015800.0,3131740.0,8382510.0
40,Chile,1995,14296.6,-24028.0,574.169,31.3089,26395.6,28347200.0,3264770.0,8506170.0
40,Chile,1996,14497.8,-24487.6,581.744,32.3427,27014.0,27846500.0,3249860.0,8620700.0
40,Chile,1997,14694.8,-24253.0,600.375,32.9993,27696.5,28221500.0,3465230.0,8515270.0
40,Chile,1998,14887.8,-24366.6,607.819,32.8376,27799.0,28565400.0,3266740.0,8512900.0
40,Chile,1999,15077.0,-24324.6,601.343,33.872,28118.6,26099100.0,3044270.0,8602020.0
40,Chile,2000,15262.8,-24551.8,597.982,34.2681,28237.0,27337300.0,3245810.0,8546840.0
40,Chile,2001,15445.0,-13486.3,591.372,34.5704,28191.4,30683800.0,3380540.0,8999650.0
40,Chile,2002,15623.6,-13033.4,583.57,35.3743,28386.4,32286100.0,3373150.0,9213220.0
40,Chile,2003,15799.5,-13064.8,579.462,34.2347,27776.7,32652600.0,3506660.0,9399960.0
40,Chile,2004,15973.8,-13097.9,587.206,38.2302,29771.3,34054300.0,3627660.0,9540120.0
40,Chile,2005,16147.1,-12720.7,587.379,36.5123,28926.9,35156800.0,3567640.0,9827710.0
40,Chile,2006,16319.8,-14133.4,568.074,37.4027,28942.5,34449300.0,3340350.0,9843630.0
40,Chile,2007,16491.7,-13668.9,542.623,39.1893,29226.7,29542400.0,2954520.0,9888190.0
40,Chile,2008,16661.9,-13378.5,550.404,42.3784,30887.6,31141900.0,3247220.0,9884380.0
40,Chile,2009,16829.4,-13749.7,556.336,40.6959,30228.5,30519800.0,3301950.0,9829140.0
40,Chile,2010,16993.4,-13953.5,551.117,40.6498,30089.8,33272700.0,3135950.0,10155300.0
40,Chile,2011,17153.4,-209106.0,542.602,37.8918,28615.7,36973100.0,3343980.0,10691400.0
40,Chile,2012,17309.7,-209261.0,543.032,38.088,28673.2,33905600.0,3318960.0,10676700.0
40,Chile,2013,17463.0,-209757.0,451.234,35.8153,25744.6,36913200.0,3466470.0,11030400.0
40,Chile,2014,17613.8,-209180.0,450.024,36.026,25814.6,34304500.0,3391890.0,10982200.0
40,Chile,2015,17762.7,-207699.0,406.366,37.2067,25417.7,35359100.0,3165680.0,10868900.0
40,Chile,2016,17909.8,-209610.0,418.099,35.1082,24687.2,34761500.0,3299390.0,11005900.0
40,Chile,2017,18054.7,,421.417,33.8917,24228.3,34245100.0,3182390.0,11289600.0
40,Chile,2018,18197.2,,,,,,,
40,Chile,2019,18336.7,,,,,,,
40,Chile,2020,18472.6,,,,,,,
40,Chile,2021,18604.9,,,,,,,
40,Chile,2022,18733.6,,,,,,,
40,Chile,2023,18858.8,,,,,,,
40,Chile,2024,18980.6,,,,,,,
40,Chile,2025,19099.2,,,,,,,
40,Chile,2026,19214.7,,,,,,,
40,Chile,2027,19326.7,,,,,,,
40,Chile,2028,19434.9,,,,,,,
40,Chile,2029,19538.6,,,,,,,
40,Chile,2030,19637.3,,693.099,45.2739,35145.5,,,
40,Chile,2031,19731.0,,,,,,,
40,Chile,2032,19819.6,,,,,,,
40,Chile,2033,19903.5,,,,,,,
40,Chile,2034,19983.2,,,,,,,
40,Chile,2035,20059.0,,,,,,,
40,Chile,2036,20130.8,,,,,,,
40,Chile,2037,20198.8,,,,,,,
40,Chile,2038,20262.7,,,,,,,
40,Chile,2039,20322.7,,,,,,,
40,Chile,2040,20378.6,,,,,,,
40,Chile,2041,20430.5,,,,,,,
40,Chile,2042,20478.4,,,,,,,
40,Chile,2043,20522.3,,,,,,,
40,Chile,2044,20562.2,,,,,,,
40,Chile,2045,20598.1,,,,,,,
40,Chile,2046,20629.9,,,,,,,
40,Chile,2047,20657.7,,,,,,,
40,Chile,2048,20681.6,,,,,,,
40,Chile,2049,20701.8,,,,,,,
40,Chile,2050,20718.1,,780.013,51.4798,39834.3,,,
40,Chile,2051,20730.8,,,,,,,
40,Chile,2052,20740.0,,,,,,,
40,Chile,2053,20745.6,,,,,,,
40,Chile,2054,20747.9,,,,,,,
40,Chile,2055,20746.9,,,,,,,
40,Chile,2056,20742.8,,,,,,,
40,Chile,2057,20735.6,,,,,,,
40,Chile,2058,20725.4,,,,,,,
40,Chile,2059,20712.5,,,,,,,
40,Chile,2060,20697.1,,,,,,,
40,Chile,2061,20679.1,,,,,,,
40,Chile,2062,20658.8,,,,,,,
40,Chile,2063,20636.1,,,,,,,
40,Chile,2064,20611.0,,,,,,,
40,Chile,2065,20583.5,,,,,,,
40,Chile,2066,20553.7,,,,,,,
40,Chile,2067,20521.7,,,,,,,
40,Chile,2068,20487.7,,,,,,,
40,Chile,2069,20451.6,,,,,,,
40,Chile,2070,20413.7,,,,,,,
40,Chile,2071,20373.9,,,,,,,
40,Chile,2072,20332.5,,,,,,,
40,Chile,2073,20289.2,,,,,,,
40,Chile,2074,20244.2,,,,,,,
40,Chile,2075,20197.4,,,,,,,
40,Chile,2076,20148.8,,,,,,,
40,Chile,2077,20098.7,,,,,,,
40,Chile,2078,20046.9,,,,,,,
40,Chile,2079,19993.6,,,,,,,
40,Chile,2080,19938.7,,,,,,,
40,Chile,2081,19882.5,,,,,,,
40,Chile,2082,19825.0,,,,,,,
40,Chile,2083,19766.4,,,,,,,
40,Chile,2084,19707.0,,,,,,,
40,Chile,2085,19647.1,,,,,,,
40,Chile,2086,19586.7,,,,,,,
40,Chile,2087,19525.9,,,,,,,
40,Chile,2088,19464.9,,,,,,,
40,Chile,2089,19404.0,,,,,,,
40,Chile,2090,19343.2,,,,,,,
40,Chile,2091,19282.7,,,,,,,
40,Chile,2092,19222.5,,,,,,,
40,Chile,2093,19162.7,,,,,,,
40,Chile,2094,19103.3,,,,,,,
40,Chile,2095,19044.3,,,,,,,
40,Chile,2096,18985.8,,,,,,,
40,Chile,2097,18927.8,,,,,,,
40,Chile,2098,18870.2,,,,,,,
40,Chile,2099,18813.3,,,,,,,
40,Chile,2100,18756.8,,,,,,,
41,"China, mainland",1950,554419.0,,,,,,,
41,"China, mainland",1951,569611.0,,,,,,,
41,"China, mainland",1952,582029.0,,,,,,,
41,"China, mainland",1953,592568.0,,,,,,,
41,"China, mainland",1954,601971.0,,,,,,,
41,"China, mainland",1955,610834.0,,,,,,,
41,"China, mainland",1956,619598.0,,,,,,,
41,"China, mainland",1957,628551.0,,,,,,,
41,"China, mainland",1958,637854.0,,,,,,,
41,"China, mainland",1959,647556.0,,,,,,,
41,"China, mainland",1960,657686.0,,,,,,,
41,"China, mainland",1961,668335.0,,17243.8,435.854,548943.0,688915000.0,420609000.0,5281200.0
41,"China, mainland",1962,679732.0,,17266.8,447.076,555373.0,727151000.0,417476000.0,5282040.0
41,"China, mainland",1963,692281.0,,17886.3,477.634,581633.0,756028000.0,419125000.0,5616830.0
41,"China, mainland",1964,706461.0,,19228.2,523.562,629352.0,794092000.0,428464000.0,5707870.0
41,"China, mainland",1965,722562.0,,19786.0,569.199,660949.0,868553000.0,420241000.0,5884420.0
41,"China, mainland",1966,740746.0,,20589.1,631.349,705458.0,946796000.0,427701000.0,5798470.0
41,"China, mainland",1967,760771.0,,21013.3,622.656,708941.0,962396000.0,421765000.0,5950480.0
41,"China, mainland",1968,782009.0,,21082.5,638.415,717400.0,944613000.0,410093000.0,6031270.0
41,"China, mainland",1969,803577.0,,21363.0,662.005,734289.0,961095000.0,414293000.0,6218620.0
41,"China, mainland",1970,824788.0,,21969.7,698.585,764249.0,1051550000.0,417147000.0,6398180.0
41,"China, mainland",1971,845482.0,,23249.0,723.351,801432.0,1079790000.0,425426000.0,6436560.0
41,"China, mainland",1972,865687.0,,23693.2,761.511,827099.0,1040940000.0,428067000.0,6411510.0
41,"China, mainland",1973,885146.0,,23760.2,793.084,842814.0,1185010000.0,427393000.0,6648410.0
41,"China, mainland",1974,903614.0,,24079.3,780.883,843764.0,1190460000.0,427750000.0,6567160.0
41,"China, mainland",1975,920945.0,,24224.6,837.822,873182.0,1229230000.0,428889000.0,6549850.0
41,"China, mainland",1976,937018.0,,24469.2,835.167,876633.0,1221440000.0,428239000.0,6482090.0
41,"China, mainland",1977,951927.0,,23985.6,919.459,905970.0,1237550000.0,425694000.0,6574000.0
41,"China, mainland",1978,966040.0,,23544.2,1023.6,945221.0,1376530000.0,430220000.0,6700150.0
41,"China, mainland",1979,979881.0,,23502.0,1095.68,977460.0,1410590000.0,426287000.0,6758220.0
41,"China, mainland",1980,993877.0,,23825.7,1170.52,1018330.0,1384910000.0,423801000.0,6833390.0
41,"China, mainland",1981,1008000.0,,23605.1,1148.79,1003960.0,1409280000.0,422768000.0,7241610.0
41,"China, mainland",1982,1022250.0,,23633.7,1193.96,1025570.0,1527550000.0,421288000.0,7297900.0
41,"China, mainland",1983,1037120.0,,24016.6,1278.24,1071850.0,1672640000.0,423264000.0,7497660.0
41,"China, mainland",1984,1053210.0,,24084.7,1345.39,1104210.0,1774600000.0,424890000.0,7676340.0
41,"China, mainland",1985,1070860.0,,24081.0,1295.9,1080070.0,1684060000.0,419422000.0,8277730.0
41,"China, mainland",1986,1090350.0,,24772.1,1317.22,1102700.0,1746090000.0,425967000.0,8585860.0
41,"China, mainland",1987,1111340.0,,25396.1,1486.19,1193060.0,1829520000.0,432931000.0,8842290.0
41,"China, mainland",1988,1132870.0,,25585.0,1570.78,1236150.0,1812960000.0,432178000.0,9021060.0
41,"China, mainland",1989,1153570.0,,26482.7,1623.58,1278320.0,1856150000.0,437402000.0,8881680.0
41,"China, mainland",1990,1172450.0,-637419.0,26951.7,1688.14,1317340.0,2023010000.0,444878000.0,9717580.0
41,"China, mainland",1991,1189180.0,-637419.0,27292.3,1727.68,1341510.0,2037270000.0,450752000.0,10135600.0
41,"China, mainland",1992,1204000.0,-637419.0,27301.8,1758.71,1355510.0,2096110000.0,449868000.0,10607500.0
41,"China, mainland",1993,1217130.0,-637419.0,27096.3,1689.78,1317910.0,2212170000.0,442252000.0,11062000.0
41,"China, mainland",1994,1228990.0,-637419.0,27705.6,1772.83,1367730.0,2212700000.0,446382000.0,11234900.0
41,"China, mainland",1995,1239940.0,-637419.0,29297.1,2036.17,1520680.0,2364790000.0,455585000.0,11461700.0
41,"China, mainland",1996,1249980.0,-640798.0,30941.9,2186.17,1622030.0,2567220000.0,463477000.0,11732200.0
41,"China, mainland",1997,1259070.0,-641022.0,27979.0,1979.36,1470200.0,2543080000.0,465534000.0,11991600.0
41,"China, mainland",1998,1267440.0,-640458.0,29353.9,2014.85,1512590.0,2682580000.0,470404000.0,12459200.0
41,"China, mainland",1999,1275410.0,-640865.0,29910.4,2103.42,1564050.0,2729660000.0,471588000.0,12893300.0
41,"China, mainland",2000,1283200.0,-640359.0,29831.1,2032.75,1528600.0,2719200000.0,464116000.0,13206600.0
41,"China, mainland",2001,1290940.0,-675685.0,29001.9,2027.01,1509630.0,2768890000.0,460812000.0,13540200.0
